laptop_ID,Company,Product,TypeName,Inches,Cpu,Ram,Gpu,OpSys,Weight,Price_euros,Cpu_Company,Memory_Amount,Memory_Type,SSD
919,Acer,Chromebook CB5-571-C1DZ,Notebook,15.6,Intel Celeron Dual Core 3205U 1.5GHz,4GB,Intel HD Graphics,Chrome OS,2.2,359.0,Intel,16,Flash,0
920,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,Intel Core i5 6300HQ 2.3GHz,8GB,Nvidia GeForce GTX 960M,Windows 10,2.6,789.0,Intel,1152,SSD + HDD,1
922,LG,Gram 14Z970,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,0.98,1899.0,Intel,512,SSD,1
923,Dell,Latitude 5480,Notebook,14.0,Intel Core i5 7440HQ 2.8GHz,8GB,Intel HD Graphics 620,Windows 10,1.6,1205.0,Intel,256,SSD,1
924,HP,Elitebook Folio,Ultrabook,12.5,Intel Core M 6Y75 1.2GHz,8GB,Intel HD Graphics 515,Windows 10,1.09,3100.0,Intel,240,SSD,1
925,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,Intel Core i7 7500U 2.7GHz,6GB,Nvidia GeForce 940MX,Windows 10,2.2,789.0,Intel,256,SSD,1
926,HP,ProBook 450,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Nvidia GeForce 930MX,Windows 10,2.04,1018.99,Intel,256,SSD,1
927,Acer,Aspire E5-575,Notebook,15.6,Intel Core i3 7100U 2.4GHz,4GB,Intel HD Graphics 620,Windows 10,2.4,499.0,Intel,1024,HDD,0
928,Lenovo,ThinkPad 13,Notebook,13.3,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.44,881.0,Intel,128,SSD,1
930,HP,Probook 430,Notebook,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.49,960.0,Intel,256,SSD,1
931,MSI,GE72VR 6RF,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,1599.0,Intel,1280,SSD + HDD,1
932,Dell,Inspiron 7567,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.6,1349.0,Intel,1152,SSD + HDD,1
933,MSI,GL62M 7RD,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.2,1119.91,Intel,1152,SSD + HDD,1
934,Dell,Vostro 3568,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,AMD Radeon R5 M420,Windows 10,2.18,684.99,Intel,1024,HDD,0
935,HP,EliteBook 850,Ultrabook,15.6,Intel Core i7 6500U 2.5GHz,8GB,AMD Radeon R7 M365X,Windows 10,1.84,1296.99,Intel,256,SSD,1
936,HP,Envy 13-AB077cl,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.39,1149.0,Intel,256,SSD,1
937,Toshiba,Tecra Z50-C-140,Notebook,15.6,Intel Core i7 6600U 2.6GHz,16GB,Nvidia GeForce 930M,Windows 10,2.4,1975.0,Intel,256,SSD,1
938,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.37,1825.0,Intel,512,SSD,1
939,Dell,Latitude 3580,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,1.95,729.9,Intel,500,HDD,0
940,Lenovo,Thinkpad X270,Ultrabook,12.5,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.36,1650.0,Intel,256,SSD,1
941,HP,Probook 650,Notebook,15.6,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,2.31,1165.0,Intel,256,SSD,1
942,Dell,Vostro 3568,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,2.18,708.06,Intel,1024,HDD,0
943,HP,ProBook 640,Notebook,14.0,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,1.95,1149.0,Intel,500,HDD,0
944,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,Intel Pentium Quad Core N4200 1.1GHz,4GB,Intel HD Graphics 505,Windows 10,2.2,309.0,Intel,1024,HDD,0
945,HP,EliteBook 820,Ultrabook,12.5,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,1.26,1579.0,Intel,500,HDD,0
946,HP,250 G6,Notebook,15.6,Intel Celeron Dual Core N3060 1.6GHz,4GB,Intel HD Graphics 400,No OS,1.86,288.9,Intel,1024,HDD,0
947,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,Intel Core i7 6560U 2.2GHz,16GB,Intel Iris Graphics 540,Windows 10,1.3,1799.0,Intel,1024,SSD,1
948,Toshiba,Tecra Z40-C-12X,Notebook,14.0,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,1.47,1105.0,Intel,128,SSD,1
949,HP,EliteBook 820,Netbook,12.5,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,1.26,1669.0,Intel,256,SSD,1
950,Dell,Vostro 3568,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4GB,Intel HD Graphics 520,Windows 10,2.18,558.6,Intel,1024,HDD,0
951,MSI,GP62M Leopard,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.2,1199.0,Intel,1152,SSD + HDD,1
952,Dell,Latitude 7480,Ultrabook,14.0,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.36,1639.0,Intel,256,SSD,1
953,Dell,Alienware 17,Gaming,17.3,Intel Core i7 6820HK 2.7GHz,16GB,Nvidia GeForce GTX 1080,Windows 10,4.36,2758.0,Intel,1536,SSD + HDD,1
954,HP,Omen 17-W006na,Gaming,17.3,Intel Core i5 6300HQ 2.3GHz,8GB,Nvidia GeForce GTX 965M,Windows 10,2.75,1399.0,Intel,1152,SSD + HDD,1
955,Asus,X751SV-TY001T (N3710/4GB/1TB/GeForce,Notebook,17.3,Intel Pentium Quad Core N3710 1.6GHz,4GB,Nvidia GeForce 920MX,Windows 10,2.8,530.0,Intel,1024,HDD,0
956,Acer,TravelMate P259-G2,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,2.23,619.0,Intel,500,HDD,0
957,Toshiba,Tecra A50-C-1ZV,Notebook,15.6,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,2.2,1119.0,Intel,256,SSD,1
958,Lenovo,Yoga 700-11ISK,2 in 1 Convertible,11.3,Intel Core M m7-6Y75 1.2GHz,8GB,Intel HD Graphics 515,Windows 10,1.1,1299.0,Intel,256,SSD,1
959,Lenovo,IdeaPad Y700-15ACZ,Gaming,15.6,AMD FX 8800P 2.1GHz,16GB,AMD Radeon R9 M385,Windows 10,2.5,999.0,AMD,1536,SSD + HDD,1
960,Dell,Latitude 7280,Ultrabook,12.5,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics,Windows 10,1.36,1472.2,Intel,256,SSD,1
961,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Nvidia GeForce 920MX,No OS,2.2,685.0,Intel,1024,HDD,0
962,Dell,Insprion 5767,Notebook,17.3,Intel Core i3 6006U 2.0GHz,4GB,AMD Radeon R7 M445,Windows 10,2.36,659.0,Intel,1024,HDD,0
963,Acer,Chromebook 14,Notebook,14.0,Intel Celeron Dual Core N3060 1.6GHz,4GB,Intel HD Graphics 400,Chrome OS,1.68,349.0,Intel,32,Flash,0
964,HP,ZBook Studio,Workstation,15.6,Intel Core i7 6820HQ 2.7GHz,8GB,Nvidia Quadro M1000M,Windows 10,2.0,2249.0,Intel,8,SSD,1
965,Dell,Latitude 7480,Ultrabook,14.0,Intel Core i7 7600U 2.8GHz,8GB,Intel HD Graphics 620,Windows 10,1.36,1775.0,Intel,256,SSD,1
966,Toshiba,Portege Z30-C-1CW,Notebook,13.3,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 7,1.2,1460.0,Intel,256,SSD,1
967,Asus,Chromebook Flip,2 in 1 Convertible,12.5,Intel Core M M7-6Y75 1.2GHz,8GB,Intel HD Graphics 515,Chrome OS,1.2,1159.0,Intel,64,Flash,0
968,Lenovo,Thinkpad T460,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,8GB,Intel HD Graphics 520,Windows 10,1.7,1488.99,Intel,256,SSD,1
969,Dell,Alienware 17,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1070,Windows 10,4.36,3154.0,Intel,1536,SSD + HDD,1
970,Dell,XPS 13,2 in 1 Convertible,13.3,Intel Core i5 7Y54 1.2GHz,8GB,Intel HD Graphics 615,Windows 10,1.24,1899.0,Intel,256,SSD,1
971,HP,ProBook x360,2 in 1 Convertible,11.6,Intel Pentium Quad Core N4200 1.1GHz,4GB,Intel HD Graphics 505,Windows 10,1.45,775.0,Intel,256,SSD,1
972,Dell,XPS 13,Ultrabook,13.3,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 10,1.3,1268.0,Intel,256,SSD,1
973,Acer,Chromebook C738T-C2EJ,2 in 1 Convertible,11.6,Intel Celeron Dual Core N3060 1.6GHz,4GB,Intel HD Graphics 400,Chrome OS,1.25,389.0,Intel,32,Flash,0
974,Toshiba,Portege Z30-C-16Z,Notebook,13.3,Intel Core i5 6300U 2.4GHz,8GB,Intel HD Graphics 520,Windows 10,1.2,1535.0,Intel,256,SSD,1
975,Lenovo,ThinkPad X270,Ultrabook,12.5,Intel Core i5 7300U 2.6GHz,8GB,Intel HD Graphics 620,Windows 10,1.36,1760.0,Intel,256,SSD,1
976,Acer,Aspire F5-573G-510L,Notebook,15.6,Intel Core i5 7200U 2.5GHz,12GB,Nvidia GeForce GTX 950M,Windows 10,2.4,1009.0,Intel,1152,SSD + HDD,1
977,Toshiba,Portege X20W-D-10V,Ultrabook,12.5,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.1,1790.0,Intel,512,SSD,1
978,HP,ProBook 450,Notebook,15.6,Intel Core i5 7200U 2.50GHz,8GB,Nvidia GeForce 930MX,Windows 10,2.04,846.5,Intel,1024,HDD,0
979,Dell,Inspiron 3567,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4GB,AMD Radeon R5 M430,Linux,2.25,465.62,Intel,1024,HDD,0
980,Dell,Latitude 5580,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.9,825.0,Intel,500,HDD,0
981,HP,ProBook 450,Notebook,15.6,Intel Core i3 7100U 2.4GHz,4GB,Intel HD Graphics 620,Windows 10,2.04,685.0,Intel,500,HDD,0
982,Dell,Alienware 17,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,32GB,Nvidia GeForce GTX 1070,Windows 10,4.42,3149.0,Intel,1280,SSD + HDD,1
983,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Intel Core i5 7200U 2.5GHz,6GB,Nvidia GeForce 920MX,Windows 10,2.4,695.0,Intel,256,SSD,1
984,Dell,XPS 13,2 in 1 Convertible,13.3,Intel Core i7 7Y75 1.3GHz,16GB,Intel HD Graphics 615,Windows 10,1.22,1899.0,Intel,512,SSD,1
985,Dell,Latitude E7470,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,8GB,Intel HD Graphics 520,Windows 10,1.5,1962.98,Intel,256,SSD,1
986,Dell,Alienware 17,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,32GB,Nvidia GeForce GTX 1070,Windows 10,4.42,2800.0,Intel,1280,SSD + HDD,1
987,Toshiba,Tecra A40-C-1DF,Notebook,14.0,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,1.95,1180.0,Intel,256,SSD,1
988,Asus,Rog Strix,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1060,Windows 10,2.73,2049.9,Intel,1280,SSD + HDD,1
989,HP,Probook 450,Notebook,15.6,Intel Core i5 7200U 2.70GHz,8GB,Nvidia GeForce 930MX,Windows 10,2.04,979.0,Intel,1152,SSD + HDD,1
990,Lenovo,ThinkPad T460,Notebook,14.0,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 7,1.7,1002.0,Intel,508,Hybrid,0
991,Asus,Q534UX-BHI7T19 (i7-7500U/16GB/2TB,2 in 1 Convertible,15.6,Intel Core i7 7500U 2.7GHz,16GB,Nvidia GeForce GTX 950M,Windows 10,2.3,1799.0,Intel,2560,SSD + HDD,1
992,HP,15-bs053od (i7-7500U/6GB/1TB/W10),Notebook,15.6,Intel Core i7 7500U 2.7GHz,6GB,Intel HD Graphics 620,Windows 10,2.04,579.0,Intel,1024,HDD,0
993,Asus,Rog GL753VE-DS74,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.99,1749.0,Intel,1280,SSD + HDD,1
994,Dell,Inspiron 7579,2 in 1 Convertible,15.6,Intel Core i7 7500U 2.7GHz,12GB,Intel HD Graphics 620,Windows 10,2.19,1299.0,Intel,512,SSD,1
995,Toshiba,Portege Z30-C-1CV,Notebook,13.3,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 7,1.2,1195.0,Intel,128,SSD,1
996,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,AMD A12-Series 9720P 3.6GHz,6GB,AMD Radeon 530,Windows 10,2.2,549.0,AMD,256,SSD,1
997,Fujitsu,LifeBook A556,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,2.3,649.0,Intel,256,SSD,1
998,Toshiba,Tecra A40-C-1KF,Notebook,14.0,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,1.75,915.0,Intel,500,HDD,0
999,Dell,Inspiron 3567,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,AMD Radeon R5 M430,Windows 10,2.25,599.0,Intel,500,HDD,0
1000,HP,Probook 450,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,2.04,806.0,Intel,1024,HDD,0
1001,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1060,Windows 10,2.5,1189.0,Intel,1152,SSD + HDD,1
1002,Dell,Inspiron 5567,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,AMD Radeon R7 M445,Windows 10,2.36,749.0,Intel,1024,HDD,0
1003,Dell,Latitude 5480,Notebook,14.0,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620 ,Windows 10,1.6,1119.0,Intel,128,SSD,1
1004,HP,EliteBook Folio,Netbook,12.5,Intel Core M 6Y75 1.2GHz,8GB,Intel HD Graphics 515,Windows 10,0.97,1908.0,Intel,512,SSD,1
1005,HP,15-bs005nv (i3-6006U/4GB/1TB,Notebook,15.6,Intel Core i3 6006U 2GHz,4GB,AMD Radeon 520,Windows 10,2.1,499.0,Intel,1152,SSD + HDD,1
1006,Lenovo,V110-15IAP (N3350/4GB/128GB/No,Notebook,15.6,Intel Celeron Dual Core N3350 1.1GHz,4GB,Intel HD Graphics 500,No OS,1.9,270.62,Intel,128,SSD,1
1007,Lenovo,ThinkPad T560,Notebook,15.6,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,2.3,1349.0,Intel,256,SSD,1
1008,Dell,Inspiron 5378,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.68,889.0,Intel,256,SSD,1
1009,Asus,ZenBook UX310UA-FB485T,Notebook,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.4,1150.0,Intel,256,SSD,1
1010,HP,Spectre 13-V111dx,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.11,1349.0,Intel,256,SSD,1
1011,Acer,Aspire ES1-533,Notebook,15.6,Intel Pentium Quad Core N4200 1.1GHz,4GB,Intel HD Graphics 505,Windows 10,2.4,380.0,Intel,500,HDD,0
1012,Asus,Rog GL553VE-DS74,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1799.0,Intel,1280,SSD + HDD,1
1013,HP,EliteBook 840,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,1.48,2089.0,Intel,512,SSD,1
1014,Acer,Nitro 5,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.7,1260.0,Intel,1152,SSD + HDD,1
1015,HP,ENVY -,Notebook,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.34,1189.0,Intel,256,SSD,1
1016,Dell,Vostro 3568,Notebook,15.6,Intel Core i3 7100U 2.4GHz,4GB,Intel HD Graphics 620,Windows 10,2.18,547.0,Intel,128,SSD,1
1017,HP,Probook 440,Notebook,14.0,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.64,779.0,Intel,500,HDD,0
1018,Toshiba,Portege Z30-C-16H,Notebook,13.3,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,1.2,1195.0,Intel,128,SSD,1
1019,HP,EliteBook 840,Notebook,14.0,Intel Core i5 6300U 2.4GHz,4GB,Intel HD Graphics 520,Windows 10,1.48,1099.99,Intel,256,SSD,1
1020,HP,ProBook 640,Notebook,14.0,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.95,1205.0,Intel,256,SSD,1
1021,HP,EliteBook 1040,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,8GB,Intel HD Graphics 520,Windows 7,1.43,1449.0,Intel,256,SSD,1
1022,HP,ProBook 440,Notebook,14.0,Intel Core i5 7200U 2.5GHz,8GB,Nvidia GeForce 930MX,Windows 10,1.64,1049.26,Intel,256,SSD,1
1023,HP,Probook 440,Notebook,14.0,Intel Core i3 7100U 2.4GHz,4GB,Intel HD Graphics 620,Windows 10,1.64,684.0,Intel,500,HDD,0
1024,Dell,Inspiron 7567,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.65,949.0,Intel,1024,Hybrid,0
1025,HP,EliteBook 820,Ultrabook,12.5,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.26,1539.0,Intel,500,HDD,0
1026,HP,Elitebook 840,Notebook,14.0,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.48,1590.0,Intel,256,SSD,1
1027,HP,EliteBook 840,Ultrabook,14.0,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 10,1.54,1887.21,Intel,256,SSD,1
1028,HP,Probook 430,Notebook,13.3,Intel Core i3 7100U 2.4GHz,4GB,Intel HD Graphics 620,Windows 10,1.49,800.0,Intel,500,HDD,0
1029,Toshiba,Portege A30-C-1CZ,Notebook,13.3,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,1.5,1210.0,Intel,256,SSD,1
1030,HP,ProBook 450,Notebook,15.6,Intel Core i3 7100U 2.4GHz,4GB,Intel HD Graphics 620,Windows 10,2.04,769.99,Intel,256,SSD,1
1031,Lenovo,ThinkPad P70,Notebook,17.3,Intel Core i7 6820HQ 2.7GHz,16GB,Nvidia Quadro 3000M,Windows 7,2.4,2968.0,Intel,512,SSD,1
1032,Toshiba,Tecra Z40-C-12Z,Notebook,14.0,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,1.47,1490.0,Intel,256,SSD,1
1033,HP,EliteBook 1040,Notebook,14.0,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 10,1.43,2229.0,Intel,256,SSD,1
1034,Dell,Inspiron 5568,2 in 1 Convertible,15.6,Intel Core i3 6100U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,2.08,795.99,Intel,1024,HDD,0
1035,Toshiba,Portg Z30-C-16K,Ultrabook,13.3,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,1.2,1590.0,Intel,256,SSD,1
1036,HP,Spectre 13-V100nv,Notebook,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.11,1149.0,Intel,256,SSD,1
1037,HP,ProBook 440,Notebook,14.0,Intel Core i7 7500U 2.7GHz,8GB,Nvidia GeForce 930MX,Windows 10,1.64,1185.43,Intel,256,SSD,1
1038,Dell,Latitude E5570,Notebook,15.6,Intel Core i5 6300U 2.4GHz,8GB,Intel HD Graphics 520,Windows 10,2.09,1046.44,Intel,500,HDD,0
1039,HP,Elitebook 820,Ultrabook,12.5,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.26,1559.0,Intel,256,SSD,1
1040,HP,ProBook 650,Notebook,14.0,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,2.31,1189.0,Intel,500,HDD,0
1041,HP,ProBook 640,Notebook,14.0,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.95,1060.0,Intel,500,HDD,0
1042,Dell,XPS 13,Ultrabook,13.3,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.29,1624.0,Intel,256,SSD,1
1043,HP,Probook 470,Notebook,17.3,Intel Core i5 7200U 2.5GHz,8GB,Nvidia GeForce 930MX,Windows 10,2.63,1080.0,Intel,256,SSD,1
1044,HP,ProBook 440,Notebook,14.0,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,1.64,973.0,Intel,256,SSD,1
1045,Acer,Aspire 3,Notebook,15.6,AMD A9-Series 9420 3GHz,6GB,AMD Radeon R5,Windows 10,2.1,409.0,AMD,1024,HDD,0
1046,MSI,GL72M 7RDX,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,8GB,Nvidia GeForce GTX 1050,Windows 10,2.7,1191.8,Intel,1152,SSD + HDD,1
1047,HP,Probook 640,Notebook,14.0,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 7,1.95,1195.0,Intel,256,SSD,1
1048,HP,EliteBook 850,Notebook,15.6,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 10,1.84,1228.99,Intel,256,SSD,1
1049,HP,EliteBook 820,Ultrabook,12.5,Intel Core i7 6500U 2.5GHz,8GB,Intel HD Graphics 520,Windows 10,1.26,1349.0,Intel,256,SSD,1
1050,HP,ProBook 450,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,2.04,742.0,Intel,500,HDD,0
1051,Toshiba,Tecra Z40-C-136,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,8GB,Intel HD Graphics 520,Windows 10,1.47,1725.0,Intel,256,SSD,1
1052,Dell,Latitude E5570,Notebook,15.6,Intel Core i5 6300U 2.4GHz,8GB,Intel HD Graphics 520,Windows 7,2.09,1062.95,Intel,256,SSD,1
1053,HP,ProBook 440,Notebook,14.0,Intel Core i5 7200U 2.5GHz,8GB,Intel HD Graphics 620,Windows 10,1.64,1010.51,Intel,256,SSD,1
1054,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,Intel Core i7 6500U 2.5GHz,4GB,Intel HD Graphics 520,Windows 10,1.8,847.0,Intel,256,SSD,1
1055,Vero,V142 (X5-Z8350/2GB/32GB/W10),Notebook,14.0,Intel Atom X5-Z8350 1.44GHz,2GB,Intel HD Graphics 400,Windows 10,1.45,210.8,Intel,32,Flash,0
1056,Toshiba,Tecra A50-C-218,Notebook,15.6,Intel Core i7 6500U 2.5GHz,16GB,Nvidia GeForce 930M,Windows 10,2.4,1425.0,Intel,256,SSD,1
1057,Lenovo,Thinkpad L560,Notebook,15.6,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 10,2.3,1049.6,Intel,256,SSD,1
1058,HP,EliteBook 840,Notebook,14.0,Intel Core i5 6200U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,1.54,1000.0,Intel,500,HDD,0
1059,HP,EliteBook 850,Notebook,15.6,Intel Core i5 6300U 2.4GHz,8GB,Intel HD Graphics 520,Windows 10,1.84,2103.34,Intel,756,SSD + HDD,1
1060,HP,EliteBook 1040,Notebook,14.0,Intel Core i5 6200U 2.3GHz,8GB,Intel HD Graphics 520,Windows 7,1.43,1469.0,Intel,256,SSD,1
1061,MSI,GT72S Dominator,Gaming,17.3,Intel Core i7 6820HK 2.7GHz,16GB,Nvidia GeForce GTX 980M,Windows 10,3.78,1545.64,Intel,1280,SSD + HDD,1
1062,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 980M,Windows 10,4.6,2289.99,Intel,1152,SSD + HDD,1
1063,Asus,Chromebook C202SA,Netbook,11.6,Intel Celeron Dual Core N3060 1.6GHz,4GB,Intel HD Graphics 400,Chrome OS,1.2,287.9,Intel,16,Flash,0
1064,Lenovo,ThinkPad X1,Notebook,14.0,Intel Core i7 6600U 2.6GHz,16GB,Intel HD Graphics 520,Windows 7,1.1,2620.0,Intel,256,SSD,1
1065,HP,Noteb Pav,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Nvidia GeForce 940MX,Windows 10,1.91,979.0,Intel,1024,HDD,0
1066,Dell,Inspiron 5578,2 in 1 Convertible,15.6,Intel Core i5 7200U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,2.3,1094.0,Intel,256,SSD,1
1067,HP,ProBook 450,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,Windows 10,2.04,979.0,Intel,256,SSD,1
1068,Dell,XPS 13,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,16GB,Intel HD Graphics 620,Windows 10,1.2,2254.0,Intel,1024,SSD,1
1069,HP,ProBook 650,Notebook,15.6,Intel Core i3 6100U 2.3GHz,4GB,Intel HD Graphics 520,Windows 10,2.31,705.15,Intel,500,HDD,0
1070,HP,250 G5,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4GB,Intel HD Graphics 620,No OS,1.96,499.0,Intel,500,HDD,0
1071,Acer,Aspire ES1-523,Notebook,15.6,AMD A8-Series 7410 2.2GHz,8GB,AMD Radeon R5,Windows 10,2.4,449.0,AMD,1024,HDD,0
1072,Dell,Inspiron 7378,2 in 1 Convertible,13.3,Intel Core i7 7500U 2.7GHz,12GB,Intel HD Graphics 620,Windows 10,1.6,1299.0,Intel,256,SSD,1
1073,MSI,GT62VR 6RD,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,16GB,Nvidia GeForce GTX 1060,Windows 10,2.94,1819.0,Intel,1280,SSD + HDD,1
1074,HP,ProBook 450,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8GB,Intel HD Graphics 620,Windows 10,2.04,1070.0,Intel,256,SSD,1
